21:39:00,55.588341,13.007593
21:42:26,55.595836,13.009217
21:44:37,55.601199,13.006788
21:46:21,55.603837,13.012108
21:50:00,55.605881999999994,13.022216
21:53:24,55.598528,13.046686
21:58:21,55.615473,13.121877
22:00:31,55.619817000000005,13.160069
22:03:27,55.633497,13.186195999999999
22:05:32,55.64038299999999,13.196078
22:09:00,55.640698,13.206225
22:09:43,55.640802,13.213287
22:11:00,55.641436,13.226717
22:14:00,55.644808,13.271204000000001
22:15:03,55.650828000000004,13.287785000000001
22:17:51,55.662583,13.339196
22:20:00,55.66461700000001,13.346539000000002
