13:27:00,56.24511700000001,12.854781
13:28:30,56.243017,12.860559
13:30:19,56.239398,12.861385
13:32:39,56.231772,12.860389999999999
13:33:27,56.228016000000004,12.859630000000001
13:35:29,56.215166,12.85694
13:36:37,56.204815,12.854688000000001
13:37:36,56.196504000000004,12.852087
13:38:47,56.187775,12.84778
13:39:53,56.180909,12.84515
13:41:27,56.17586899999999,12.855687
13:42:24,56.171659,12.867913
13:43:06,56.16868100000001,12.877225
13:46:00,56.16597900000001,12.888333
13:47:05,56.161986999999996,12.898909
13:47:47,56.15786800000001,12.905629
13:48:43,56.150808,12.911489999999999
13:49:41,56.14816,12.924647
13:51:52,56.140903,12.942974000000001
13:53:25,56.135055,12.943795
13:56:00,56.134822,12.950007000000001
