date,09:33:00,55.369369369369366,13.158000579315436
date,09:34:33,55.369369369369366,13.158000579315436
date,09:36:19,55.369369369369366,13.189706604807762
date,09:40:00,55.351351351351354,13.247087452949891
date,09:40:55,55.351351351351354,13.247087452949891
date,09:41:46,55.351351351351354,13.278779049727284
date,09:42:37,55.351351351351354,13.278779049727284
date,09:43:21,55.351351351351354,13.310470646504676
date,09:44:11,55.351351351351354,13.310470646504676
date,09:45:34,55.351351351351354,13.310470646504676
date,09:46:41,55.351351351351354,13.310470646504676
date,09:47:46,55.333333333333336,13.336094598768828
date,09:49:12,55.333333333333336,13.367771783088944
date,09:51:00,55.333333333333336,13.367771783088944
date,09:52:45,55.351351351351354,13.373853840059459
date,09:53:37,55.351351351351354,13.373853840059459
date,09:55:32,55.351351351351354,13.405545436836851
date,09:56:32,55.351351351351354,13.405545436836851
date,09:57:26,55.351351351351354,13.405545436836851
date,09:58:40,55.369369369369366,13.411648783254046
date,10:00:27,55.369369369369366,13.443354808746374
date,10:01:28,55.369369369369366,13.443354808746374
date,10:04:00,55.369369369369366,13.4750608342387
date,10:05:17,55.387387387387385,13.48119995824588
date,10:05:47,55.387387387387385,13.48119995824588
date,10:08:59,55.387387387387385,13.544640899225861
date,10:13:00,55.387387387387385,13.576361369715851
date,10:15:26,55.4054054054054,13.614285740272887
date,10:15:59,55.4054054054054,13.614285740272887
date,10:16:40,55.4054054054054,13.614285740272887
date,10:17:24,55.42342342342342,13.620496647209887
date,10:18:12,55.42342342342342,13.652246056643943
date,10:19:54,55.42342342342342,13.683995466077999
date,10:22:28,55.42342342342342,13.715744875512053
date,10:25:00,55.42342342342342,13.715744875512053
date,10:26:25,55.42342342342342,13.747494284946109
date,10:27:06,55.42342342342342,13.747494284946109
date,10:29:44,55.42342342342342,13.779243694380165
date,10:30:48,55.42342342342342,13.810993103814221
date,10:31:49,55.42342342342342,13.810993103814221
date,10:35:00,55.42342342342342,13.810993103814221
