date,23:00:00,55.707122,13.187060999999998
date,23:03:01,55.70308299999999,13.178453
date,23:04:59,55.697449,13.182220000000001
date,23:07:08,55.691621,13.187429999999999
date,23:09:15,55.684677,13.18624
date,23:10:39,55.680122999999995,13.182092
date,23:13:37,55.665714,13.203308999999999
date,23:19:00,55.644839000000005,13.230894000000001
date,23:21:53,55.626411,13.247635
date,23:27:00,55.597597,13.260222
date,23:29:41,55.578161,13.252377
date,23:32:31,55.555935999999996,13.257782
date,23:34:36,55.541217,13.274153
date,23:35:21,55.535236,13.270403
date,23:36:57,55.522953,13.253976999999999
date,23:38:51,55.51521700000001,13.243661999999999
date,23:39:38,55.515638,13.236714000000001
date,23:41:03,55.51198,13.234103
date,23:41:55,55.510075,13.235367000000002
date,23:42:38,55.508063,13.234548
date,23:45:00,55.507199,13.233623000000001
