date,12:13:00,55.693693693693696,13.203011669766832
date,12:15:19,55.711711711711715,13.209100295215379
date,12:17:22,55.711711711711715,13.209100295215379
date,12:18:26,55.711711711711715,13.209100295215379
date,12:21:16,55.693693693693696,13.203011669766832
date,12:22:55,55.693693693693696,13.234980221025348
date,12:24:19,55.693693693693696,13.234980221025348
date,12:28:28,55.67567567567568,13.29279143592899
date,12:35:00,55.65765765765766,13.35055073580852
date,12:36:57,55.65765765765766,13.35055073580852
date,12:41:10,55.65765765765766,13.414428968994207
date,12:42:54,55.63963963963964,13.44018263436356
date,12:46:25,55.63963963963964,13.504031482982866
date,12:49:00,55.62162162162162,13.497823696561992
date,12:51:00,55.62162162162162,13.497823696561992
date,12:57:59,55.63963963963964,13.599804755911823
date,13:01:21,55.63963963963964,13.663653604531127
date,13:04:55,55.62162162162162,13.689282188711807
date,13:08:00,55.62162162162162,13.689282188711807
